S.No.;State Code;State Name (In English);District Code;District Name (In English);Sub-District Code;Sub-District Name (In English);Village Code;Village Version;Village Name (In Englsih);Village Name (In Local);Village Status;Census 2001 Code;Census 2011 Code
240;32;KERALA;556;IDUKKI;5942;Idukki;628061;2;Konnathady;കൊന്നത്തടി;Inhabitant;00089800;628061
241;32;KERALA;556;IDUKKI;5942;Idukki;628073;2;Thankamony;തങ്കമണി;Inhabitant;00091000;628073
242;32;KERALA;556;IDUKKI;5942;Idukki;628072;2;Upputhode;ഉപ്പുതോട്;Inhabitant;00090900;628072
243;32;KERALA;556;IDUKKI;5942;Idukki;628071;2;Vathikudy;വാത്തിക്കുടി;Inhabitant;00090800;628071
244;32;KERALA;556;IDUKKI;5667;Peerumade;628105;1;Elappara;ഏലപ്പാറ;Inhabitant;00094200;628105
245;32;KERALA;556;IDUKKI;5667;Peerumade;628106;1;Kokkayar;കൊക്കയാർ;Inhabitant;00094300;628106
246;32;KERALA;556;IDUKKI;5667;Peerumade;628110;1;Kumily;കുമിളി;Inhabitant;00094700;628110
247;32;KERALA;556;IDUKKI;5667;Peerumade;628108;1;Manjumala;മഞ്ചുമല;Inhabitant;00094500;628108
248;32;KERALA;556;IDUKKI;5667;Peerumade;628111;1;Mlappara;മ്ലാപ്പാറ;Inhabitant;00094800;628111
249;32;KERALA;556;IDUKKI;5667;Peerumade;628107;1;Peerumade;പീരുമേട്;Inhabitant;00094400;628107
250;32;KERALA;556;IDUKKI;5667;Peerumade;628109;1;Periyar;പെരിയാർ;Inhabitant;00094600;628109
251;32;KERALA;556;IDUKKI;5667;Peerumade;628112;1;Peruvanthanam;പെരുവന്താനം;Inhabitant;00094900;628112
252;32;KERALA;556;IDUKKI;5667;Peerumade;628104;1;Upputhara;ഉപ്പുതറ;Inhabitant;00094100;628104
253;32;KERALA;556;IDUKKI;5667;Peerumade;628103;1;Vagamon;വാഗമൺ;Inhabitant;00094000;628103
254;32;KERALA;556;IDUKKI;5666;Thodupuzha;628097;1;Alacode;ആലക്കോട്;Inhabitant;00093400;628097
255;32;KERALA;556;IDUKKI;5666;Thodupuzha;628100;1;Arakkulam;അറക്കുളം;Inhabitant;00093700;628100
256;32;KERALA;556;IDUKKI;5666;Thodupuzha;628102;1;Elappally;ഇലപ്പള്ളി;Inhabitant;00093900;628102
257;32;KERALA;556;IDUKKI;5666;Thodupuzha;628091;1;Karikkode (Part);കാരിക്കോട്;Inhabitant;00092800;628091
258;32;KERALA;556;IDUKKI;5666;Thodupuzha;628090;1;Karimannoor;കരിമണ്ണൂർ;Inhabitant;00092700;628090
259;32;KERALA;556;IDUKKI;5666;Thodupuzha;628095;1;Karimkunnam (Part);കരിങ്കുന്നം;Inhabitant;00093200;628095
260;32;KERALA;556;IDUKKI;5666;Thodupuzha;628085;1;Kodikulam;കോടിക്കുളം;Inhabitant;00092200;628085
261;32;KERALA;556;IDUKKI;5666;Thodupuzha;628101;1;Kudayathoor;കുടയത്തൂർ;Inhabitant;00093800;628101
262;32;KERALA;556;IDUKKI;5666;Thodupuzha;628084;1;Kumaramangalam (Part);കുമാരമംഗലം;Inhabitant;00092100;628084
263;32;KERALA;556;IDUKKI;5666;Thodupuzha;628093;1;Manakkad (Part);മണക്കാട്;Inhabitant;00093000;628093
264;32;KERALA;556;IDUKKI;5666;Thodupuzha;628096;1;Muttom;മുട്ടം;Inhabitant;00093300;628096
265;32;KERALA;556;IDUKKI;5666;Thodupuzha;628089;1;Neyyasseri;നെയ്യശ്ശേരി;Inhabitant;00092600;628089
266;32;KERALA;556;IDUKKI;5666;Thodupuzha;628094;1;Purapuzha;പുറപ്പുഴ;Inhabitant;00093100;628094
267;32;KERALA;556;IDUKKI;5666;Thodupuzha;628092;1;Thodupuzha (Part);തൊടുപുഴ;Inhabitant;00092900;628092
268;32;KERALA;556;IDUKKI;5666;Thodupuzha;628088;1;Udumbannoor;ഉടുമ്പന്നൂർ;Inhabitant;00092500;628088
269;32;KERALA;556;IDUKKI;5666;Thodupuzha;628086;1;Vannapuram;വണ്ണപുറം;Inhabitant;00092300;628086
270;32;KERALA;556;IDUKKI;5666;Thodupuzha;628098;1;Velliyamattom;വെള്ളിയാമറ്റം;Inhabitant;00093500;628098
271;32;KERALA;556;IDUKKI;5665;Udumbanchola;628083;1;Anakkara;അണക്കര;Inhabitant;00092000;628083
272;32;KERALA;556;IDUKKI;5665;Udumbanchola;628081;1;Anavilasam;ആനവിലാസം;Inhabitant;00091800;628081
273;32;KERALA;556;IDUKKI;5665;Udumbanchola;628063;1;Baisonvally;ബൈസൻവാലി;Inhabitant;00090000;628063
274;32;KERALA;556;IDUKKI;5665;Udumbanchola;628082;1;Chakkupallam;ചക്കുപള്ളം;Inhabitant;00091900;628082
275;32;KERALA;556;IDUKKI;5665;Udumbanchola;628069;1;Chathurangapara;ചതുരംഗപ്പാറ;Inhabitant;00090600;628069
276;32;KERALA;556;IDUKKI;5665;Udumbanchola;628064;1;Chinnakanal;ചിന്നക്കനാൽ;Inhabitant;00090100;628064
277;32;KERALA;556;IDUKKI;5665;Udumbanchola;916081;1;Erattayar;ഇരട്ടയാർ;Inhabitant;;000000
278;32;KERALA;556;IDUKKI;5665;Udumbanchola;628074;2;Kalkoonthal;കൽകൂന്തൽ;Inhabitant;00091100;628074
279;32;KERALA;556;IDUKKI;5665;Udumbanchola;628067;1;Kanthippara;കാന്തിപ്പാറ;Inhabitant;00090400;628067
280;32;KERALA;556;IDUKKI;5665;Udumbanchola;628077;1;Karunapuram;കരുണാപുരം;Inhabitant;00091400;628077
281;32;KERALA;556;IDUKKI;5665;Udumbanchola;628076;1;Pampadumpara;പാമ്പാടും പാറ;Inhabitant;00091300;628076
282;32;KERALA;556;IDUKKI;5665;Udumbanchola;628075;1;Parathodu;പാറത്തോട്;Inhabitant;00091200;628075
283;32;KERALA;556;IDUKKI;5665;Udumbanchola;628065;1;Poopara;പൂപ്പാറ;Inhabitant;00090200;628065
284;32;KERALA;556;IDUKKI;5665;Udumbanchola;628062;1;Rajakkad;രാജാക്കാട്;Inhabitant;00089900;628062
285;32;KERALA;556;IDUKKI;5665;Udumbanchola;628066;1;Rajakumari;രാജകുമാരി;Inhabitant;00090300;628066
286;32;KERALA;556;IDUKKI;5665;Udumbanchola;628068;1;Santhanpara;ശാന്തൻപാറ;Inhabitant;00090500;628068
287;32;KERALA;556;IDUKKI;5665;Udumbanchola;628070;1;Udumbanchola;ഉടുമ്പൻചോല;Inhabitant;00090700;628070
288;32;KERALA;556;IDUKKI;5665;Udumbanchola;628078;1;Vandanmedu;വണ്ടൻമേട്;Inhabitant;00091500;628078
289;32;KERALA;557;KANNUR;5937;Iritty;627256;2;Aralam;ആറളം;Inhabitant;00016900;627256
290;32;KERALA;557;KANNUR;5937;Iritty;627255;2;Ayyankunnu;അയ്യൻകുന്ന്;Inhabitant;00016800;627255
291;32;KERALA;557;KANNUR;5937;Iritty;627251;4;Chavassery;ചാവശ്ശേരി;Inhabitant;00016400;627251
292;32;KERALA;557;KANNUR;5937;Iritty;627204;2;Kalliad;കല്ല്യാട്;Inhabitant;00014300;627204
293;32;KERALA;557;KANNUR;5937;Iritty;627259;2;Kanichar;കണിച്ചാർ;Inhabitant;00017200;627259
294;32;KERALA;557;KANNUR;5937;Iritty;627252;4;Keezhur;കീഴൂർ;Inhabitant;00016500;627252
295;32;KERALA;557;KANNUR;5937;Iritty;627258;2;Kelakam;കേളകം;Inhabitant;00017100;627258
296;32;KERALA;557;KANNUR;5937;Iritty;913285;1;Kolari;കോളാരി;Inhabitant;;000000
297;32;KERALA;557;KANNUR;5937;Iritty;627257;2;Kottiyoor;കൊട്ടിയൂർ;Inhabitant;00017000;627257
298;32;KERALA;557;KANNUR;5937;Iritty;627260;2;Manathana;മണത്തണ;Inhabitant;00017300;627260
299;32;KERALA;557;KANNUR;5937;Iritty;627261;2;Muzhakkunnu;മുഴക്കുന്ന്;Inhabitant;00017400;627261
300;32;KERALA;557;KANNUR;5937;Iritty;627201;2;Nuchiyad;നുച്ചിയാട്;Inhabitant;00014000;627201
301;32;KERALA;557;KANNUR;5937;Iritty;627203;2;Padiyoor;പടിയൂർ;Inhabitant;00014200;627203
302;32;KERALA;557;KANNUR;5937;Iritty;627253;2;Payam;പായം;Inhabitant;00016600;627253
303;32;KERALA;557;KANNUR;5937;Iritty;913286;1;Pazhassi;പഴശ്ശി;Inhabitant;;000000
304;32;KERALA;557;KANNUR;5937;Iritty;627262;2;Thillenkeri;തില്ലങ്കേരി;Inhabitant;00017500;627262
305;32;KERALA;557;KANNUR;5937;Iritty;627202;2;Vayathur;വയത്തൂർ;Inhabitant;00014100;627202
306;32;KERALA;557;KANNUR;5937;Iritty;627264;2;Vellarvelly;വെള്ളാർവള്ളി;Inhabitant;00017700;627264
307;32;KERALA;557;KANNUR;5937;Iritty;627254;2;Vilamana;വിളമന;Inhabitant;00016700;627254
308;32;KERALA;557;KANNUR;5633;Kannur;627242;1;Ancharakandy (CT);അഞ്ചരക്കണ്ടി;Inhabitant;40225000;627242
309;32;KERALA;557;KANNUR;5633;Kannur;627230;1;Azhikode North (CT);അഴീക്കോട്  നോർത്ത്;Inhabitant;40207000;627230
310;32;KERALA;557;KANNUR;5633;Kannur;627231;1;Azhikode South (CT);അഴീക്കോട്  സൗത്ത്;Inhabitant;40208000;627231
311;32;KERALA;557;KANNUR;5633;Kannur;627241;3;Chelora (CT);ചേലോറ;Inhabitant;40221000;627241
312;32;KERALA;557;KANNUR;5633;Kannur;910357;1;Chembilode - CT;ചെമ്പിലോട്;Inhabitant;;000000
313;32;KERALA;557;KANNUR;5633;Kannur;627225;1;Cherukunnu (CT);ചെറുകുന്ന്;Inhabitant;00015900;627225
314;32;KERALA;557;KANNUR;5633;Kannur;627233;1;Chirakkal (CT);ചിറക്കൽ;Inhabitant;40210000;627233
315;32;KERALA;557;KANNUR;5633;Kannur;910359;3;Edakkad - CT;എടക്കാട്;Inhabitant;;000000
316;32;KERALA;557;KANNUR;5633;Kannur;627240;3;Elayavoor (CT);എളയാവൂർ;Inhabitant;40217000;627240
317;32;KERALA;557;KANNUR;5633;Kannur;627243;1;Iriveri (CT);ഇരിവേരി;Inhabitant;40224000;627243
318;32;KERALA;557;KANNUR;5633;Kannur;910350;1;Kadambur - CT;കടമ്പൂർ;Inhabitant;;000000
319;32;KERALA;557;KANNUR;5633;Kannur;627229;1;Kalliasseri (CT);കല്ല്യാശ്ശേരി;Inhabitant;40205000;627229
320;32;KERALA;557;KANNUR;5633;Kannur;627236;1;Kanhirode (CT);കാഞ്ഞിരോട്;Inhabitant;40220000;627236
321;32;KERALA;557;KANNUR;5633;Kannur;627234;1;Kannadiparamba (CT);കണ്ണാടിപ്പറമ്പ;Inhabitant;40212000;627234
322;32;KERALA;557;KANNUR;5633;Kannur;627226;1;Kannapuram (CT);കണ്ണപുരം;Inhabitant;40204000;627226
323;32;KERALA;557;KANNUR;5633;Kannur;913028;1;Kannur I;കണ്ണൂർ I;Inhabitant;;000000
324;32;KERALA;557;KANNUR;5633;Kannur;913029;1;Kannur II;കണ്ണൂർ II;Inhabitant;;000000
325;32;KERALA;557;KANNUR;5633;Kannur;910353;1;Makreri - CT;മക്രേരി;Inhabitant;;000000
326;32;KERALA;557;KANNUR;5633;Kannur;627219;1;Mattool;മാട്ടൂൽ;Inhabitant;00016000;627219
327;32;KERALA;557;KANNUR;5633;Kannur;627247;1;Mavilayi (CT);മാവിലായി;Inhabitant;40227000;627247
328;32;KERALA;557;KANNUR;5633;Kannur;627235;1;Munderi (CT);മുണ്ടേരി;Inhabitant;40219000;627235
329;32;KERALA;557;KANNUR;5633;Kannur;627249;1;Muzhappilangad (CT);മുഴപ്പിലങ്ങാട്;Inhabitant;40229000;627249
330;32;KERALA;557;KANNUR;5633;Kannur;627227;1;Narath (CT);നാറാത്ത്;Inhabitant;40211000;627227
331;32;KERALA;557;KANNUR;5633;Kannur;627239;3;Pallikkunnu (CT);പള്ളിക്കുന്ന്;Inhabitant;40214000;627239
332;32;KERALA;557;KANNUR;5633;Kannur;627228;1;Pappinisseri (CT);പാപ്പിനിശ്ശേരി;Inhabitant;40206000;627228
333;32;KERALA;557;KANNUR;5633;Kannur;627238;3;Puzhathi (CT);പുഴാതി;Inhabitant;40213000;627238
334;32;KERALA;557;KANNUR;5633;Kannur;627232;1;Valapattanam (CT);വളപട്ടണം;Inhabitant;40209000;627232
335;32;KERALA;557;KANNUR;5633;Kannur;910355;3;Valiyannur - CT;വലിയന്നൂർ;Inhabitant;;000000
336;32;KERALA;557;KANNUR;6599;Payyannur;627180;2;Alapadamba;ആലപ്പടമ്പ;Inhabitant;00011700;627180
337;32;KERALA;557;KANNUR;6599;Payyannur;627221;2;Cheruthazham (CT);ചെറുതാഴം;Inhabitant;40203000;627221
338;32;KERALA;557;KANNUR;6599;Payyannur;627181;2;Eramam;എരമം;Inhabitant;00011800;627181
339;32;KERALA;557;KANNUR;6599;Payyannur;627223;2;Ezhome (CT);ഏഴോം;Inhabitant;00015800;627223
340;32;KERALA;557;KANNUR;6599;Payyannur;627222;2;Kadannappalli (CT);കടന്നപ്പള്ളി;Inhabitant;00015500;627222
341;32;KERALA;557;KANNUR;6599;Payyannur;627179;2;Kankole;കാങ്കോൽ;Inhabitant;00011600;627179
342;32;KERALA;557;KANNUR;6599;Payyannur;627209;2;Karivellur (CT);കരിവെള്ളൂർ;Inhabitant;00011400;627209
343;32;KERALA;557;KANNUR;6599;Payyannur;913288;2;Korom;കോറോം;Inhabitant;;000000
344;32;KERALA;557;KANNUR;6599;Payyannur;627220;2;Kunhimangalam (CT);കുഞ്ഞിമംഗലം;Inhabitant;00015600;627220
345;32;KERALA;557;KANNUR;6599;Payyannur;627183;2;Kuttoor;കുറ്റൂർ;Inhabitant;00012000;627183
346;32;KERALA;557;KANNUR;6599;Payyannur;627224;2;Madayi (CT);മാടായി;Inhabitant;00015700;627224
347;32;KERALA;557;KANNUR;6599;Payyannur;627218;2;Panapuzha;പാണപ്പുഴ;Inhabitant;00015400;627218
348;32;KERALA;557;KANNUR;6599;Payyannur;913033;2;Payyannur;തളിപ്പറമ്പ്;Inhabitant;;000000
349;32;KERALA;557;KANNUR;6599;Payyannur;627178;2;Peralam;പെരളം;Inhabitant;00011500;627178
350;32;KERALA;557;KANNUR;6599;Payyannur;627185;2;Peringome;പെരിങ്ങോം;Inhabitant;00012200;627185
351;32;KERALA;557;KANNUR;6599;Payyannur;627182;2;Perinthatta;പെരിന്തട്ട;Inhabitant;00011900;627182
352;32;KERALA;557;KANNUR;6599;Payyannur;627188;2;Pulingome;പുളിങ്ങോം;Inhabitant;00012500;627188
353;32;KERALA;557;KANNUR;6599;Payyannur;627177;2;Ramanthali;രാമന്തളി;Inhabitant;00011300;627177
354;32;KERALA;557;KANNUR;6599;Payyannur;627186;2;Thimiri;തിമിരി;Inhabitant;00012300;627186
355;32;KERALA;557;KANNUR;6599;Payyannur;627187;2;Vayakkara;വയക്കര;Inhabitant;00012400;627187
356;32;KERALA;557;KANNUR;6599;Payyannur;627184;2;Vellora;വെള്ളോറ;Inhabitant;00012100;627184
357;32;KERALA;557;KANNUR;6599;Payyannur;913287;2;Vellur;വെള്ളൂർ;Inhabitant;;000000
358;32;KERALA;557;KANNUR;5632;Taliparamba;627190;1;Alakode;ആലക്കോട്;Inhabitant;00012700;627190
359;32;KERALA;557;KANNUR;5632;Taliparamba;913290;1;Andoor;ആന്തൂർ;Inhabitant;;000000
360;32;KERALA;557;KANNUR;5632;Taliparamba;627216;1;Cheleri (CT);ചേലേരി;Inhabitant;00015300;627216
361;32;KERALA;557;KANNUR;5632;Taliparamba;627207;1;Chengalai;ചെങ്ങളായി;Inhabitant;00014700;627207
362;32;KERALA;557;KANNUR;5632;Taliparamba;627197;1;Chuzhali;ചുഴലി;Inhabitant;00013600;627197
363;32;KERALA;557;KANNUR;5632;Taliparamba;627199;1;Eruvassy;എരുവേശ്ശി;Inhabitant;00013800;627199
364;32;KERALA;557;KANNUR;5632;Taliparamba;627212;1;Irikkur (CT);ഇരിക്കൂർ;Inhabitant;00014400;627212
365;32;KERALA;557;KANNUR;5632;Taliparamba;627208;1;Kayaralam;കയരളം;Inhabitant;00014800;627208
366;32;KERALA;557;KANNUR;5632;Taliparamba;627215;1;Kolacherry (CT);കൊളച്ചേരി;Inhabitant;00014900;627215
367;32;KERALA;557;KANNUR;5632;Taliparamba;627193;1;Kooveri;കൂവേരി;Inhabitant;00013000;627193
368;32;KERALA;557;KANNUR;5632;Taliparamba;627211;1;Kurumathur (CT);കുറുമാത്തൂർ;Inhabitant;00013500;627211
369;32;KERALA;557;KANNUR;5632;Taliparamba;627213;1;Kuttiattoor (CT);കുറ്റ്യാട്ടൂർ;Inhabitant;00015100;627213
370;32;KERALA;557;KANNUR;5632;Taliparamba;627195;1;Kuttiyeri;കുറ്റ്യേരി;Inhabitant;00013200;627195
371;32;KERALA;557;KANNUR;5632;Taliparamba;627206;1;Malapattam;മലപ്പട്ടം;Inhabitant;00014600;627206
372;32;KERALA;557;KANNUR;5632;Taliparamba;627217;1;Maniyoor (CT);മാണിയൂർ;Inhabitant;00015200;627217
373;32;KERALA;557;KANNUR;5632;Taliparamba;627214;1;Mayyil (CT);മയ്യിൽ;Inhabitant;00015000;627214
374;32;KERALA;557;KANNUR;5632;Taliparamba;913289;1;Morazha;മൊറാഴ;Inhabitant;;000000
375;32;KERALA;557;KANNUR;5632;Taliparamba;627198;3;Nediyanga;നെടിയേങ്ങ;Inhabitant;00013700;627198
376;32;KERALA;557;KANNUR;5632;Taliparamba;627192;1;New Naduvil;ന്യൂ നടുവിൽ;Inhabitant;00012900;627192
377;32;KERALA;557;KANNUR;5632;Taliparamba;627194;1;Panniyoor;പന്നിയൂർ;Inhabitant;00013100;627194
378;32;KERALA;557;KANNUR;5632;Taliparamba;627210;1;Pariyaram (CT);പരിയാരം;Inhabitant;00013300;627210
379;32;KERALA;557;KANNUR;5632;Taliparamba;627196;1;Pattuvam;പട്ടുവം;Inhabitant;00013400;627196
